"COMMON.NAME","SCIENTIFIC.NAME","Long.Term.Analysis","Current.Analysis","Selected.SOIB","totalrange25km","proprange25km2000","proprange25km.current","proprange25km2022","mean5km","ci5km"
"Eurasian Woodcock","Scolopax rusticola","","","",NA,NA,NA,NA,NA,NA
"Solitary Snipe","Gallinago solitaria","","","",NA,NA,NA,NA,NA,NA
"Wood Snipe","Gallinago nemoricola","","","",NA,NA,NA,NA,NA,NA
"Great Snipe","Gallinago media","","","",NA,NA,NA,NA,NA,NA
"Common Snipe","Gallinago gallinago","","","",NA,NA,NA,NA,NA,NA
"Pin-tailed Snipe","Gallinago stenura","","","",NA,NA,NA,NA,NA,NA
"Swinhoe's Snipe","Gallinago megala","","","",NA,NA,NA,NA,NA,NA
"Terek Sandpiper","Xenus cinereus","","","",1,1,NA,NA,3,NA
"Red-necked Phalarope","Phalaropus lobatus","","","",NA,NA,NA,NA,NA,NA
"Red Phalarope","Phalaropus fulicarius","","","",NA,NA,NA,NA,NA,NA
"Common Sandpiper","Actitis hypoleucos","","","",7,0.428571428571429,0.375,0.571428571428571,2.28571428571429,1.10827192812354
"Green Sandpiper","Tringa ochropus","","","",NA,NA,NA,NA,NA,NA
"Gray-tailed Tattler","Tringa brevipes","","","",NA,NA,NA,NA,NA,NA
"Spotted Redshank","Tringa erythropus","","","",NA,NA,NA,NA,NA,NA
"Common Greenshank","Tringa nebularia","","","",5,0.6,0.44,0.8,2.8,1.30011691781932
"Nordmann's Greenshank","Tringa guttifer","","","",NA,NA,NA,NA,NA,NA
"Marsh Sandpiper","Tringa stagnatilis","","","",NA,NA,NA,NA,NA,NA
"Wood Sandpiper","Tringa glareola","","","",NA,NA,NA,NA,NA,NA
"Common Redshank","Tringa totanus","","","",1,NA,NA,NA,3,NA
"Small Buttonquail","Turnix sylvaticus","","","",NA,NA,NA,NA,NA,NA
"Yellow-legged Buttonquail","Turnix tanki","","","",NA,NA,NA,NA,NA,NA
"Barred Buttonquail","Turnix suscitator","","","",NA,NA,NA,NA,NA,NA
"Crab-Plover","Dromas ardeola","","","X",1,1,NA,NA,3,NA
"Cream-colored Courser","Cursorius cursor","","","",NA,NA,NA,NA,NA,NA
"Indian Courser","Cursorius coromandelicus","","","",NA,NA,NA,NA,NA,NA
"Jerdon's Courser","Rhinoptilus bitorquatus","","","",NA,NA,NA,NA,NA,NA
"Collared Pratincole","Glareola pratincola","","","",NA,NA,NA,NA,NA,NA
"Oriental Pratincole","Glareola maldivarum","","","",NA,NA,NA,NA,NA,NA
"Small Pratincole","Glareola lactea","","","",NA,NA,NA,NA,NA,NA
"South Polar Skua","Stercorarius maccormicki","","","",NA,NA,NA,NA,NA,NA
"Brown Skua","Stercorarius antarcticus","","","",NA,NA,NA,NA,NA,NA
"Pomarine Jaeger","Stercorarius pomarinus","","","",NA,NA,NA,NA,NA,NA
"Parasitic Jaeger","Stercorarius parasiticus","","","",NA,NA,NA,NA,NA,NA
"Long-tailed Jaeger","Stercorarius longicaudus","","","",NA,NA,NA,NA,NA,NA
"Black-legged Kittiwake","Rissa tridactyla","","","",NA,NA,NA,NA,NA,NA
"Sabine's Gull","Xema sabini","","","",NA,NA,NA,NA,NA,NA
"Slender-billed Gull","Chroicocephalus genei","","","",NA,NA,NA,NA,NA,NA
"Black-headed Gull","Chroicocephalus ridibundus","","","",NA,NA,NA,NA,NA,NA
"Brown-headed Gull","Chroicocephalus brunnicephalus","","","",NA,NA,NA,NA,NA,NA
"Little Gull","Hydrocoloeus minutus","","","",NA,NA,NA,NA,NA,NA
"Franklin's Gull","Leucophaeus pipixcan","","","",NA,NA,NA,NA,NA,NA
"White-eyed Gull","Ichthyaetus leucophthalmus","","","",NA,NA,NA,NA,NA,NA
"Sooty Gull","Ichthyaetus hemprichii","","","",NA,NA,NA,NA,NA,NA
"Pallas's Gull","Ichthyaetus ichthyaetus","","","",NA,NA,NA,NA,NA,NA
"Common Gull","Larus canus","","","",NA,NA,NA,NA,NA,NA
"Herring Gull","Larus argentatus","","","",NA,NA,NA,NA,NA,NA
"Caspian Gull","Larus cachinnans","","","",NA,NA,NA,NA,NA,NA
"Lesser Black-backed Gull","Larus fuscus","","","",NA,NA,NA,NA,NA,NA
"Brown Noddy","Anous stolidus","","","",4,0.5,0.375,0.25,1.75,0.938278565601211
"Black Noddy","Anous minutus","","","",NA,NA,NA,NA,NA,NA
"Lesser Noddy","Anous tenuirostris","","","",NA,NA,NA,NA,NA,NA
"White Tern","Gygis alba","","","",NA,NA,NA,NA,NA,NA
"Sooty Tern","Onychoprion fuscatus","","","",3,0.666666666666667,NA,NA,2,1.13160652761167
"Bridled Tern","Onychoprion anaethetus","","","",NA,NA,NA,NA,NA,NA
"Little Tern","Sternula albifrons","","","",1,1,NA,NA,3,NA
"Saunders's Tern","Sternula saundersi","","","",NA,NA,NA,NA,NA,NA
"Gull-billed Tern","Gelochelidon nilotica","","","",2,1,NA,NA,3,0
"Caspian Tern","Hydroprogne caspia","","","",NA,NA,NA,NA,NA,NA
"Black Tern","Chlidonias niger","","","",NA,NA,NA,NA,NA,NA
"White-winged Tern","Chlidonias leucopterus","","","",NA,NA,NA,NA,NA,NA
"Whiskered Tern","Chlidonias hybrida","","","",NA,NA,NA,NA,NA,NA
"Roseate Tern","Sterna dougallii","","","",NA,NA,NA,NA,NA,NA
"Black-naped Tern","Sterna sumatrana","","","",NA,NA,NA,NA,NA,NA
"Common Tern","Sterna hirundo","","","",NA,NA,NA,NA,NA,NA
"Arctic Tern","Sterna paradisaea","","","",NA,NA,NA,NA,NA,NA
"Black-bellied Tern","Sterna acuticauda","","","",NA,NA,NA,NA,NA,NA
"River Tern","Sterna aurantia","","","",NA,NA,NA,NA,NA,NA
"White-cheeked Tern","Sterna repressa","","","",NA,NA,NA,NA,NA,NA
"Great Crested Tern","Thalasseus bergii","","","",7,0.571428571428571,0.333333333333333,0.285714285714286,2.28571428571429,1.10827192812354
"Sandwich Tern","Thalasseus sandvicensis","","","",NA,NA,NA,NA,NA,NA
"Lesser Crested Tern","Thalasseus bengalensis","","","",7,0.285714285714286,0.285714285714286,0.285714285714286,2.28571428571429,1.10827192812354
"Indian Skimmer","Rynchops albicollis","","","",NA,NA,NA,NA,NA,NA
"White-tailed Tropicbird","Phaethon lepturus","","","",1,NA,1,NA,3,NA
"Red-billed Tropicbird","Phaethon aethereus","","","",NA,NA,NA,NA,NA,NA
"Red-tailed Tropicbird","Phaethon rubricauda","","","",NA,NA,NA,NA,NA,NA
"Red-throated Loon","Gavia stellata","","","",NA,NA,NA,NA,NA,NA
"Arctic Loon","Gavia arctica","","","",NA,NA,NA,NA,NA,NA
"Light-mantled Albatross","Phoebetria palpebrata","","","",NA,NA,NA,NA,NA,NA
"Wilson's Storm-Petrel","Oceanites oceanicus","","","",NA,NA,NA,NA,NA,NA
"White-faced Storm-Petrel","Pelagodroma marina","","","",NA,NA,NA,NA,NA,NA
"Black-bellied Storm-Petrel","Fregetta tropica","","","",NA,NA,NA,NA,NA,NA
"Swinhoe's Storm-Petrel","Hydrobates monorhis","","","",NA,NA,NA,NA,NA,NA
"Barau's Petrel","Pterodroma baraui","","","",NA,NA,NA,NA,NA,NA
"Jouanin's Petrel","Bulweria fallax","","","",NA,NA,NA,NA,NA,NA
"Streaked Shearwater","Calonectris leucomelas","","","",NA,NA,NA,NA,NA,NA
"Cory's Shearwater","Calonectris diomedea","","","",NA,NA,NA,NA,NA,NA
"Flesh-footed Shearwater","Ardenna carneipes","","","",NA,NA,NA,NA,NA,NA
"Wedge-tailed Shearwater","Ardenna pacifica","","","",NA,NA,NA,NA,NA,NA
"Short-tailed Shearwater","Ardenna tenuirostris","","","",NA,NA,NA,NA,NA,NA
"Tropical Shearwater","Puffinus bailloni","","","",NA,NA,NA,NA,NA,NA
"Persian Shearwater","Puffinus persicus","","","",NA,NA,NA,NA,NA,NA
"Asian Openbill","Anastomus oscitans","","","",NA,NA,NA,NA,NA,NA
"Black Stork","Ciconia nigra","","","",NA,NA,NA,NA,NA,NA
"Asian Woolly-necked Stork","Ciconia episcopus","","","",NA,NA,NA,NA,NA,NA
"White Stork","Ciconia ciconia","","","",NA,NA,NA,NA,NA,NA
"Black-necked Stork","Ephippiorhynchus asiaticus","","","",NA,NA,NA,NA,NA,NA
"Lesser Adjutant","Leptoptilos javanicus","","","",NA,NA,NA,NA,NA,NA
"Greater Adjutant","Leptoptilos dubius","","","",NA,NA,NA,NA,NA,NA
"Painted Stork","Mycteria leucocephala","","","",NA,NA,NA,NA,NA,NA
"Lesser Frigatebird","Fregata ariel","","","",NA,NA,NA,NA,NA,NA
"Christmas Island Frigatebird","Fregata andrewsi","","","",NA,NA,NA,NA,NA,NA
"Great Frigatebird","Fregata minor","","","",NA,NA,NA,NA,NA,NA
"Masked Booby","Sula dactylatra","","","",NA,NA,NA,NA,NA,NA
"Brown Booby","Sula leucogaster","","","",NA,NA,NA,NA,NA,NA
"Red-footed Booby","Sula sula","","","",NA,NA,NA,NA,NA,NA
"Oriental Darter","Anhinga melanogaster","","","",NA,NA,NA,NA,NA,NA
"Little Cormorant","Microcarbo niger","","","",NA,NA,NA,NA,NA,NA
"Great Cormorant","Phalacrocorax carbo","","","",NA,NA,NA,NA,NA,NA
"Indian Cormorant","Phalacrocorax fuscicollis","","","",NA,NA,NA,NA,NA,NA
"Great White Pelican","Pelecanus onocrotalus","","","",NA,NA,NA,NA,NA,NA
"Spot-billed Pelican","Pelecanus philippensis","","","",NA,NA,NA,NA,NA,NA
"Dalmatian Pelican","Pelecanus crispus","","","",NA,NA,NA,NA,NA,NA
"Great Bittern","Botaurus stellaris","","","",NA,NA,NA,NA,NA,NA
"Yellow Bittern","Ixobrychus sinensis","","","",2,0.5,0.75,NA,2.5,0.98
"Little Bittern","Ixobrychus minutus","","","",NA,NA,NA,NA,NA,NA
"Cinnamon Bittern","Ixobrychus cinnamomeus","","","",2,NA,0.5,NA,2,1.96
"Black Bittern","Ixobrychus flavicollis","","","",NA,NA,NA,NA,NA,NA
"Gray Heron","Ardea cinerea","","","",4,0.75,0.375,0.5,3.25,1.23313962442756
"White-bellied Heron","Ardea insignis","","","",NA,NA,NA,NA,NA,NA
"Goliath Heron","Ardea goliath","","","",NA,NA,NA,NA,NA,NA
"Purple Heron","Ardea purpurea","","","",2,NA,0.5,NA,2,1.96
"Great Egret","Ardea alba","","","",3,NA,0.466666666666667,0.666666666666667,2.33333333333333,0.653333333333333
"Intermediate Egret","Ardea intermedia","","","",NA,NA,NA,NA,NA,NA
"Chinese Egret","Egretta eulophotes","","","",NA,NA,NA,NA,NA,NA
"Little Egret","Egretta garzetta","","","",4,0.5,0.5,0.25,3,1.38592929112563
"Western Reef-Heron","Egretta gularis","","","",3,0.666666666666667,0.333333333333333,0.333333333333333,3.66666666666667,1.30666666666667
"Pacific Reef-Heron","Egretta sacra","","","",NA,NA,NA,NA,NA,NA
"Cattle Egret","Bubulcus ibis","","","",6,0.333333333333333,0.270833333333333,0.333333333333333,2.66666666666667,1.09323576800453
"Indian Pond-Heron","Ardeola grayii","","","X",9,0.222222222222222,0.333333333333333,0.444444444444444,2.11111111111111,0.891293968492778
"Chinese Pond-Heron","Ardeola bacchus","","","",NA,NA,NA,NA,NA,NA
"Javan Pond-Heron","Ardeola speciosa","","","",NA,NA,NA,NA,NA,NA
"Striated Heron","Butorides striata","","","",1,1,NA,NA,3,NA
"Black-crowned Night-Heron","Nycticorax nycticorax","","","",2,NA,0.5,NA,2.5,0.98
"White-eared Night-Heron","Gorsachius magnificus","","","",NA,NA,NA,NA,NA,NA
"Malayan Night-Heron","Gorsachius melanolophus","","","",NA,NA,NA,NA,NA,NA
"Glossy Ibis","Plegadis falcinellus","","","",1,NA,1,NA,3,NA
"Black-headed Ibis","Threskiornis melanocephalus","","","",NA,NA,NA,NA,NA,NA
"Red-naped Ibis","Pseudibis papillosa","","","",NA,NA,NA,NA,NA,NA
"Eurasian Spoonbill","Platalea leucorodia","","","",NA,NA,NA,NA,NA,NA
"Osprey","Pandion haliaetus","","","",NA,NA,NA,NA,NA,NA
"Black-winged Kite","Elanus caeruleus","","","",4,NA,0.535714285714286,1,3.25,1.23313962442756
"Bearded Vulture","Gypaetus barbatus","","","",NA,NA,NA,NA,NA,NA
"Egyptian Vulture","Neophron percnopterus","","","",NA,NA,NA,NA,NA,NA
"European Honey-buzzard","Pernis apivorus","","","",NA,NA,NA,NA,NA,NA
"Oriental Honey-buzzard","Pernis ptilorhynchus","","","",NA,NA,NA,NA,NA,NA
"Jerdon's Baza","Aviceda jerdoni","","","",NA,NA,NA,NA,NA,NA
"Black Baza","Aviceda leuphotes","","","",NA,NA,NA,NA,NA,NA
"Red-headed Vulture","Sarcogyps calvus","","","",NA,NA,NA,NA,NA,NA
"Cinereous Vulture","Aegypius monachus","","","",NA,NA,NA,NA,NA,NA
"White-rumped Vulture","Gyps bengalensis","","","",NA,NA,NA,NA,NA,NA
"Indian Vulture","Gyps indicus","","","",NA,NA,NA,NA,NA,NA
"Slender-billed Vulture","Gyps tenuirostris","","","",NA,NA,NA,NA,NA,NA
"Himalayan Griffon","Gyps himalayensis","","","",NA,NA,NA,NA,NA,NA
"Eurasian Griffon","Gyps fulvus","","","",NA,NA,NA,NA,NA,NA
"Nicobar Serpent-Eagle","Spilornis klossi","","","",NA,NA,NA,NA,NA,NA
"Crested Serpent-Eagle","Spilornis cheela","","","",NA,NA,NA,NA,NA,NA
"Andaman Serpent-Eagle","Spilornis elgini","","","",NA,NA,NA,NA,NA,NA
"Short-toed Snake-Eagle","Circaetus gallicus","","","",NA,NA,NA,NA,NA,NA
"Changeable Hawk-Eagle","Nisaetus cirrhatus","","","",NA,NA,NA,NA,NA,NA
"Mountain Hawk-Eagle","Nisaetus nipalensis","","","",NA,NA,NA,NA,NA,NA
"Legge's Hawk-Eagle","Nisaetus kelaarti","","","",NA,NA,NA,NA,NA,NA
"Rufous-bellied Eagle","Lophotriorchis kienerii","","","",NA,NA,NA,NA,NA,NA
"Black Eagle","Ictinaetus malaiensis","","","",NA,NA,NA,NA,NA,NA
"Indian Spotted Eagle","Clanga hastata","","","",NA,NA,NA,NA,NA,NA
"Greater Spotted Eagle","Clanga clanga","","","",NA,NA,NA,NA,NA,NA
"Booted Eagle","Hieraaetus pennatus","","","",NA,NA,NA,NA,NA,NA
"Tawny Eagle","Aquila rapax","","","",NA,NA,NA,NA,NA,NA
"Steppe Eagle","Aquila nipalensis","","","",NA,NA,NA,NA,NA,NA
"Imperial Eagle","Aquila heliaca","","","",NA,NA,NA,NA,NA,NA
"Golden Eagle","Aquila chrysaetos","","","",NA,NA,NA,NA,NA,NA
"Bonelli's Eagle","Aquila fasciata","","","",NA,NA,NA,NA,NA,NA
"White-eyed Buzzard","Butastur teesa","","","",NA,NA,NA,NA,NA,NA
"Rufous-winged Buzzard","Butastur liventer","","","",NA,NA,NA,NA,NA,NA
"Gray-faced Buzzard","Butastur indicus","","","",NA,NA,NA,NA,NA,NA
"Eurasian Marsh-Harrier","Circus aeruginosus","","","",NA,NA,NA,NA,NA,NA
"Eastern Marsh-Harrier","Circus spilonotus","","","",NA,NA,NA,NA,NA,NA
"Hen Harrier","Circus cyaneus","","","",NA,NA,NA,NA,NA,NA
"Pallid Harrier","Circus macrourus","","","",NA,NA,NA,NA,NA,NA
"Pied Harrier","Circus melanoleucos","","","",NA,NA,NA,NA,NA,NA
"Montagu's Harrier","Circus pygargus","","","",NA,NA,NA,NA,NA,NA
"Crested Goshawk","Accipiter trivirgatus","","","",NA,NA,NA,NA,NA,NA
"Shikra","Accipiter badius","","","",NA,NA,NA,NA,NA,NA
"Nicobar Sparrowhawk","Accipiter butleri","","","",NA,NA,NA,NA,NA,NA
"Chinese Sparrowhawk","Accipiter soloensis","","","",NA,NA,NA,NA,NA,NA
"Japanese Sparrowhawk","Accipiter gularis","","","",NA,NA,NA,NA,NA,NA
"Besra","Accipiter virgatus","","","",NA,NA,NA,NA,NA,NA
"Eurasian Sparrowhawk","Accipiter nisus","","","",NA,NA,NA,NA,NA,NA
"Northern Goshawk","Accipiter gentilis","","","",NA,NA,NA,NA,NA,NA
"Red Kite","Milvus milvus","","","",NA,NA,NA,NA,NA,NA
"Black Kite","Milvus migrans","","","",NA,NA,NA,NA,NA,NA
"Brahminy Kite","Haliastur indus","","","X",2,NA,0.5,NA,3.5,2.94
"White-tailed Eagle","Haliaeetus albicilla","","","",NA,NA,NA,NA,NA,NA
"Pallas's Fish-Eagle","Haliaeetus leucoryphus","","","",NA,NA,NA,NA,NA,NA
"White-bellied Sea-Eagle","Haliaeetus leucogaster","","","",1,1,NA,NA,5,NA
"Lesser Fish-Eagle","Haliaeetus humilis","","","",NA,NA,NA,NA,NA,NA
"Gray-headed Fish-Eagle","Haliaeetus ichthyaetus","","","",NA,NA,NA,NA,NA,NA
"Rough-legged Hawk","Buteo lagopus","","","",NA,NA,NA,NA,NA,NA
"Common Buzzard","Buteo buteo","","","",NA,NA,NA,NA,NA,NA
"Himalayan Buzzard","Buteo refectus","","","",NA,NA,NA,NA,NA,NA
"Long-legged Buzzard","Buteo rufinus","","","",NA,NA,NA,NA,NA,NA
"Upland Buzzard","Buteo hemilasius","","","",NA,NA,NA,NA,NA,NA
"Australasian Grass-Owl","Tyto longimembris","","","",NA,NA,NA,NA,NA,NA
"Barn Owl","Tyto alba","","","",NA,NA,NA,NA,NA,NA
"Andaman Masked-Owl","Tyto deroepstorffi","","","",NA,NA,NA,NA,NA,NA
"Oriental Bay-Owl","Phodilus badius","","","",NA,NA,NA,NA,NA,NA
"Sri Lanka Bay-Owl","Phodilus assimilis","","","",NA,NA,NA,NA,NA,NA
"Andaman Scops-Owl","Otus balli","","","",NA,NA,NA,NA,NA,NA
"Mountain Scops-Owl","Otus spilocephalus","","","",NA,NA,NA,NA,NA,NA
"Indian Scops-Owl","Otus bakkamoena","","","",NA,NA,NA,NA,NA,NA
"Collared Scops-Owl","Otus lettia","","","",NA,NA,NA,NA,NA,NA
"Nicobar Scops-Owl","Otus alius","","","",NA,NA,NA,NA,NA,NA
"Eurasian Scops-Owl","Otus scops","","","",NA,NA,NA,NA,NA,NA
"Pallid Scops-Owl","Otus brucei","","","",NA,NA,NA,NA,NA,NA
"Oriental Scops-Owl","Otus sunia","","","",NA,NA,NA,NA,NA,NA
"Eurasian Eagle-Owl","Bubo bubo","","","",NA,NA,NA,NA,NA,NA
"Rock Eagle-Owl","Bubo bengalensis","","","",NA,NA,NA,NA,NA,NA
"Spot-bellied Eagle-Owl","Ketupa nipalensis","","","",NA,NA,NA,NA,NA,NA
"Dusky Eagle-Owl","Ketupa coromandus","","","",NA,NA,NA,NA,NA,NA
"Brown Fish-Owl","Ketupa zeylonensis","","","",NA,NA,NA,NA,NA,NA
"Tawny Fish-Owl","Ketupa flavipes","","","",NA,NA,NA,NA,NA,NA
"Buffy Fish-Owl","Ketupa ketupu","","","",NA,NA,NA,NA,NA,NA
"Asian Barred Owlet","Glaucidium cuculoides","","","",NA,NA,NA,NA,NA,NA
"Jungle Owlet","Glaucidium radiatum","","","",NA,NA,NA,NA,NA,NA
"Collared Owlet","Taenioptynx brodiei","","","",NA,NA,NA,NA,NA,NA
"Spotted Owlet","Athene brama","","","",NA,NA,NA,NA,NA,NA
"Little Owl","Athene noctua","","","",NA,NA,NA,NA,NA,NA
"Forest Owlet","Athene blewitti","","","",NA,NA,NA,NA,NA,NA
"Mottled Wood-Owl","Strix ocellata","","","",NA,NA,NA,NA,NA,NA
"Brown Wood-Owl","Strix leptogrammica","","","",NA,NA,NA,NA,NA,NA
"Tawny Owl","Strix aluco","","","",NA,NA,NA,NA,NA,NA
"Himalayan Owl","Strix nivicolum","","","",NA,NA,NA,NA,NA,NA
"Long-eared Owl","Asio otus","","","",NA,NA,NA,NA,NA,NA
"Short-eared Owl","Asio flammeus","","","",NA,NA,NA,NA,NA,NA
"Boreal Owl","Aegolius funereus","","","",NA,NA,NA,NA,NA,NA
"Andaman Boobook","Ninox affinis","","","",NA,NA,NA,NA,NA,NA
"Brown Boobook","Ninox scutulata","","","",NA,NA,NA,NA,NA,NA
"Hume's Boobook","Ninox obscura","","","",NA,NA,NA,NA,NA,NA
"Malabar Trogon","Harpactes fasciatus","","","",NA,NA,NA,NA,NA,NA
"Red-headed Trogon","Harpactes erythrocephalus","","","",NA,NA,NA,NA,NA,NA
"Ward's Trogon","Harpactes wardi","","","",NA,NA,NA,NA,NA,NA
"Eurasian Hoopoe","Upupa epops","","","",NA,NA,NA,NA,NA,NA
"Great Hornbill","Buceros bicornis","","","",NA,NA,NA,NA,NA,NA
"Brown Hornbill","Anorrhinus austeni","","","",NA,NA,NA,NA,NA,NA
"Indian Gray Hornbill","Ocyceros birostris","","","",NA,NA,NA,NA,NA,NA
"Malabar Gray Hornbill","Ocyceros griseus","","","",NA,NA,NA,NA,NA,NA
"Malabar Pied-Hornbill","Anthracoceros coronatus","","","",NA,NA,NA,NA,NA,NA
"Oriental Pied-Hornbill","Anthracoceros albirostris","","","",NA,NA,NA,NA,NA,NA
"Rufous-necked Hornbill","Aceros nipalensis","","","",NA,NA,NA,NA,NA,NA
"Wreathed Hornbill","Rhyticeros undulatus","","","",NA,NA,NA,NA,NA,NA
"Narcondam Hornbill","Rhyticeros narcondami","","","",NA,NA,NA,NA,NA,NA
"Blyth's Kingfisher","Alcedo hercules","","","",NA,NA,NA,NA,NA,NA
"Common Kingfisher","Alcedo atthis","","","",3,NA,0.5,NA,2,1.13160652761167
"Blue-eared Kingfisher","Alcedo meninting","","","",NA,NA,NA,NA,NA,NA
"Black-backed Dwarf-Kingfisher","Ceyx erithaca","","","",NA,NA,NA,NA,NA,NA
"Rufous-backed Dwarf-Kingfisher","Ceyx rufidorsa","","","",NA,NA,NA,NA,NA,NA
"Brown-winged Kingfisher","Pelargopsis amauroptera","","","",NA,NA,NA,NA,NA,NA
"Stork-billed Kingfisher","Pelargopsis capensis","","","",NA,NA,NA,NA,NA,NA
"Ruddy Kingfisher","Halcyon coromanda","","","",NA,NA,NA,NA,NA,NA
"White-throated Kingfisher","Halcyon smyrnensis","","","",3,NA,0.333333333333333,NA,2,1.13160652761167
"Black-capped Kingfisher","Halcyon pileata","","","",NA,NA,NA,NA,NA,NA
"Collared Kingfisher","Todiramphus chloris","","","",NA,NA,NA,NA,NA,NA
"Crested Kingfisher","Megaceryle lugubris","","","",NA,NA,NA,NA,NA,NA
"Pied Kingfisher","Ceryle rudis","","","",NA,NA,NA,NA,NA,NA
"Blue-bearded Bee-eater","Nyctyornis athertoni","","","",NA,NA,NA,NA,NA,NA
"Asian Green Bee-eater","Merops orientalis","","","",NA,NA,NA,NA,NA,NA
"Blue-throated Bee-eater","Merops viridis","","","",NA,NA,NA,NA,NA,NA
"Blue-cheeked Bee-eater","Merops persicus","","","",NA,NA,NA,NA,NA,NA
"Blue-tailed Bee-eater","Merops philippinus","","","",NA,NA,NA,NA,NA,NA
"European Bee-eater","Merops apiaster","","","",NA,NA,NA,NA,NA,NA
"Chestnut-headed Bee-eater","Merops leschenaulti","","","",NA,NA,NA,NA,NA,NA
"European Roller","Coracias garrulus","","","",NA,NA,NA,NA,NA,NA
"Indian Roller","Coracias benghalensis","","","",NA,NA,NA,NA,NA,NA
"Indochinese Roller","Coracias affinis","","","",NA,NA,NA,NA,NA,NA
"Dollarbird","Eurystomus orientalis","","","",NA,NA,NA,NA,NA,NA
"Malabar Barbet","Psilopogon malabaricus","","","",NA,NA,NA,NA,NA,NA
"Coppersmith Barbet","Psilopogon haemacephalus","","","",NA,NA,NA,NA,NA,NA
"Blue-eared Barbet","Psilopogon duvaucelii","","","",NA,NA,NA,NA,NA,NA
"Great Barbet","Psilopogon virens","","","",NA,NA,NA,NA,NA,NA
